video_id,title,description,channel_id,channel_title,view_count,like_count,comment_count,topics,latitude,longitude,published_at,duration,url,national_park
3skLZlWzLkY,The coldest day of the winter for freeriding adventure in Ylläs-Pallas national park | Arctic Lines,"Episode 4 is here and it’s time for the first traverse of the project! 

Pallas-Ylläs is the third largest and most popular national park in Finland. 
For a long time I’ve wanted to experience the sun'a first rays of the winter there while traversing over the four fells in the southern part of the national park. Finally, it was time to attempt the traverse together with local skier and all-around outdoors man Antte Lauhamaa. Fingers got cold and some struggles were faced in the beautiful January light. Enjoy!

ANTTI AUTTI
IG https://www.instagram.com/anttiautti​
FB: https://www.facebook.com/AnttiAutti2​

ANTTE LAUHAMAA
IG: https://www.instagram.com/anttelauhamaa/

ARCTIC LINES WEBSITE
https://arcticlines.com​

FILMMAKERS:
Jaakko Posti: https://www.instagram.com/postinjaakko​

Joonas Mattila: https://www.instagram.com/joonasmattila​

Mikko-Pekka Karlin: https://www.instagram.com/mpkarlin​

SPONSORS:

The best watches for adventures:
SUUNTO - https://www.suunto.com/en-gb/suunto-c​...

Outstanding and highest-quality clothing for backcountry adventures:
HAGLÖFS - https://www.haglofs.com/fi/fi-fi/stor​...

Unlock a new world of human powered freeriding:
JONES SNOWBOARDS https://www.jonessnowboards.com/148-m​...

The lightest and highest performing splitboard bindings in the world
SPARK R&D https://www.sparkrandd.com​

GO VHS TO HD with SHRED https://shredoptics.com​

Brighten the uncharted:
MOONLIGHT MOUNTAIN GEAR
https://moonlightmountaingear.com/col...​",UCkCMSYw068Fb8tcnA5dblzA,Antti Autti,20590.0,443.0,49.0,"Hobby,Lifestyle_(sociology),Tourism",,,2021-03-02 17:28:22+00:00,PT13M1S,https://www.youtube.com/watch?v=3skLZlWzLkY,Pallas-Yllästunturi
SbPJy7ogFic,Turning back home l Arctic Lines -lyhytelokuva,"Arctic Lines -lyhytelokuva - Turning back home - kertoo vapaalaskija Antti Autin talvesta Pyhätunturilla. Pyhä tunnetaan monipuolisesta maastosta ja mahdollisuuksista jyrkempiin laskuihin. Koko ajan muuttuvat olosuhteet ohjaavat päiviä tuntureilla, kun Antti ystäviensä kanssa yrittää toteuttaa unelmiensa freeride-seikkailua aivan kotinsa vieressä.

Turning back home syntyi alun perin AVEK in (Suomalaisen audiovisuaalisen kulttuurin keskus) kanssa pilottituotantona Arctic Lines - nettisarjallee ja sitä on tukenut Pyhätunturi, Suomen upein vapaalasku hiihtokeskus.

Arctic Lines on nettisarja, joka esittelee monipuolisia vapaalaskumahdollisuuksia Napapiirillä. Projekti seuraa Antti Auttia kuvausryhmän ja muiden laskijoiden rinnalla, kun he yrittävät täydentää Anttin henkilökohtaista ¨Arctic Lines¨ - listaa, joka koostuu 30 freeride-seikkailusta arktisella alueella.

https://arcticlines.com

Laske itsesi vapaaksi @ Pyhä Ski resort- https://pyha.fi

AVEK - https://www.kopiosto.fi/en/frontpage/

Lumilautailu ja vapaahiihto
Antti Autti
Teemu Kuisma
Olli Oilinki
Jani Johansen

Kuvaus
Joonas Mattila
Jaakko Posti
Mikko-Pekka Karlin

Editointi
Mikko-Pekka Karlin

Tuotanto
Antti Autti
Katariina Imporanta

Käännös
Olli Oilinki

Kansikuva
Teemu Kuisma",UCkCMSYw068Fb8tcnA5dblzA,Antti Autti,22288.0,402.0,16.0,"Hobby,Lifestyle_(sociology),Tourism",67.0138889,27.1494444,2022-02-06 17:00:13+00:00,PT22M33S,https://www.youtube.com/watch?v=SbPJy7ogFic,Pyhä-Luosto
V7LEDCsp7ZM,Puskaparkkeilua Tammisaaressa ja Lappohjassa,"Ihailemassa Tammisaaren kauniita maisemia lämpimässä kesä illassa ja vietimme täällä myös yhden yön. Aamulla herättiin kovaan vesisateeseen ja vaihdettiin paikkaa Lappohjan virkistysalueelle, jossa on ihan mahtava hiekkaranta. Valmistimme lounaaksi myös herkullisen ja nopean lämpimän perunasalaatin.",UCkNYkqZmtZp7ZnPAhdC-9tQ,Kultaistapakuelämää,1558.0,73.0,7.0,"Lifestyle_(sociology),Tourism",,,2023-08-03 13:00:32+00:00,PT28M1S,https://www.youtube.com/watch?v=V7LEDCsp7ZM,Ekenäs Archipelago
3iZ3YAm8TJQ,Uuden vuoden viikonloppureissu Helvetinportin kansallispuistoon.,"Vietettiin ensimmäistä kertaa uusi vuosi reissussa matkailuautolla. Olimme viikonlopun Helvetinjärven kansallispuistossa, Helvetinportin matkaparkissa.  Ulkoiltiin, nautittiin hyvästä ruuasta ja käytiin saunassa sekä paljussa.",UCkNYkqZmtZp7ZnPAhdC-9tQ,Kultaistapakuelämää,2591.0,107.0,2.0,"Lifestyle_(sociology),Tourism",,,2023-01-06 08:15:02+00:00,PT20M31S,https://www.youtube.com/watch?v=3iZ3YAm8TJQ,Helvetinjärvi
6RzqGhwBl70,Seitsemisen kansallispuisto - Kovero Osa 1/2,"Lähdimme viettämään pidennettyä viikonloppua ja päädyimme Seitsemisen kansallispuistoon Koveron parkkipaikalle. Vietimme rentouttavan päivän patikoiden Torpparin Taival -reitillä, jossa grillailimme makkarat mukavalla paikalla lammen rannalla. 
Kiitos kanavallamme on nyt tullut täyteen 1000 -tilaajaa. Suuri kiitos siitä.",UCkNYkqZmtZp7ZnPAhdC-9tQ,Kultaistapakuelämää,1652.0,93.0,16.0,"Lifestyle_(sociology),Tourism",61.969428,23.3613429,2023-11-26 06:00:03+00:00,PT24M10S,https://www.youtube.com/watch?v=6RzqGhwBl70,Seitseminen
UqIkY3yqCgw,Viikonloppu Teijon kansallispuistossa,Vietettiin tammikuinen viikonloppu Teijon kansallispuistossa Salossa retkeilyn ja grillauksen merkeissä.,UCkNYkqZmtZp7ZnPAhdC-9tQ,Kultaistapakuelämää,2823.0,83.0,16.0,"Hobby,Lifestyle_(sociology),Tourism",60.2099945,22.9378166,2023-01-29 14:01:27+00:00,PT25M27S,https://www.youtube.com/watch?v=UqIkY3yqCgw,Teijo
bCgODozsBhE,Liesjärven kansallispuisto -   Matkailuautossa ongelmia veden kanssa,"Joulukuussa vietimme viikonlopun Liesjärven kansallispuistossa. Meillä ilmeni ongelmia auton vedentulon kanssa ja sitä yritettiin selvittää. 
Kävimme ulkoilemassa ja grillasimme makkarat. 
Illalla valmistamme tortilla, jossa käytetään Kivikylän pullet porkia. Saatiin tämä hyvä vinkki @Ekivaanari n videolta 😊
Tervetuloa mukaan :)",UCkNYkqZmtZp7ZnPAhdC-9tQ,Kultaistapakuelämää,1878.0,117.0,22.0,"Hobby,Lifestyle_(sociology),Tourism",60.6535892,23.8977183,2023-12-29 14:00:21+00:00,PT20M1S,https://www.youtube.com/watch?v=bCgODozsBhE,Liesjärvi
yoTeNb2N3k8,Seitsemisen kansallispuisto ja BestPark Ikaalinen osa 2/2,"Pidennetty viikonloppu jatkuu Seitsemisen kansallispuistossa Saari-Soljasella, jossa nautimme luonnosta ja grillataan mukavassa keittokatoksessa. Illalla vielä valmistamme sienirisoton ja aamulla maukkaat leivät. Pienen lammenkierroksen jälkeen matka jatkuu Ikaalisiin. Käymme Kylpylässä ja yövymme BestParkin matkaparkissa aivan kylpylän vieressä. Matkaparkissa tosin ilmenee yllätys, johon ei osattu varautua. 
Tervetuloa mukaan seikkailuun.",UCkNYkqZmtZp7ZnPAhdC-9tQ,Kultaistapakuelämää,1771.0,114.0,12.0,"Food,Lifestyle_(sociology)",61.969428,23.3613429,2023-12-22 14:00:41+00:00,PT35M10S,https://www.youtube.com/watch?v=yoTeNb2N3k8,Seitseminen
HMOgYpDIf5w,"YOTTO - A Very Cold DJ Set - Lapland, Finland","Listen to YOTTO’s Odd One Out - New Releases: www.oddone.info/bestofooo 
Odd One Out - a record label by YOTTO: oddoneoutlabel.com/ 
Subscribe on Youtube: www.oddone.info/Youtube 

---

Odd One Outside. 

A technical marvel of biblical DIY proportions. A group of wild finns climbed uphill with a generator, dj gear and cases filled with sensitive equipment designed for a less daring environment. Reaching the moderate summit, they dug a hole in the snow for Yotto to play a dj set in. Frozen fingers, technical difficulties and lost drones did not slow down the brave expedition. Includes a wild amount of unreleased music from Yotto and his label Odd One Out. 

Filmed by Tuukka Ervasti.

---

Follow YOTTO 
Spotify: www.oddone.info/Spotify 
Youtube: www.oddone.info/Youtube 
Instagram: instagram.com/yottomusic 
Facebook: www.facebook.com/yottomusic 
Beatport: www.oddone.info/beatport
Twitter: twitter.com/yottomusic 
SoundCloud: https://soundcloud.com/yotto

#yotto #oddoneout #melodictechno #melodichouse #deephouse #electronicmusic",UCkUBhVRG7sWo7EgFD7dADyA,YOTTO's Odd One Out,2173295.0,43701.0,2554.0,"Electronic_music,Music",66.25,28.5,2021-03-06 19:00:16+00:00,PT1H24M18S,https://www.youtube.com/watch?v=HMOgYpDIf5w,Riisitunturi
pCnkps0HXRQ,Hiihtovaellus Luirojärvelle [Kairojen kairamiehet] (English subtitles),"Perusretki Urho Kekkosen puistoon tammikuussa 2018.

Kiilopää- Suomunruoktu- Tuiskukuru- Luirojärvi- Lankojärvi- Kiilopää.

Ja biisit

Art of Silence - Dramatic / Cinematic [No copyright, Royalty free]
https://www.youtube.com/watch?v=3V-pYCGx0C4&t=1s&index=3&list=PLr6HdC2Sd3Toi0mHoEekAGV5ePSnsZVIT

Tomorrow - Bensound (No Copyright Music)
Music by BENSOUND http://www.bensound.com/royalty-free-...
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music promoted by Audio Library https://youtu.be/osg9PmkfTB0

Going Higher - Bensound (No Copyright Music)
Music by BENSOUND http://www.bensound.com/royalty-free-...
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music promoted by Audio Library https://youtu.be/odCWcV6Jv90",UCkb1Oplb-s4zKul_tLdh3hg,Raaka - Janne,24422.0,252.0,28.0,"Hobby,Lifestyle_(sociology),Tourism",,,2018-02-15 10:26:36+00:00,PT36M43S,https://www.youtube.com/watch?v=pCnkps0HXRQ,Urho Kekkonen
QOn06CJ8Wuc,Katastamassa Leivonmäen mehtiä (4K),Leivonmäen kansallispuisto 15.-16.6.2019. Yö näyttää eittämättä kovin yöttömältä jo näillä leveyspiireillä. Käy kelkkaan.,UCkb1Oplb-s4zKul_tLdh3hg,Raaka - Janne,7082.0,156.0,13.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-06-25 09:28:54+00:00,PT24M18S,https://www.youtube.com/watch?v=QOn06CJ8Wuc,Leivonmäki
_Agzh8vJtj8,Mies kävelee taas! Ei muutako korpeen,Päiväreissu Sipoonkorven kansallispuistoon.,UCkb1Oplb-s4zKul_tLdh3hg,Raaka - Janne,11899.0,187.0,18.0,"Hobby,Lifestyle_(sociology),Tourism",,,2020-02-14 03:00:04+00:00,PT19M42S,https://www.youtube.com/watch?v=_Agzh8vJtj8,Sipoonkorpi
hYQaLnsu8Is,Pako Nuuksioon | Helposti retkeilemään (English subtitles),"Yhden yön reissu viilenevään metsään. Tulistelua, palastelua, suunnistelua.

Kamera
GoPro Hero 6 Black",UCkb1Oplb-s4zKul_tLdh3hg,Raaka - Janne,9246.0,178.0,18.0,"Hobby,Lifestyle_(sociology),Tourism",,,2018-11-26 15:53:05+00:00,PT19M50S,https://www.youtube.com/watch?v=hYQaLnsu8Is,Nuuksio
NMeUDI6b3dc,"HETTA–PALLAS: RUSKAA, EI ROSKAA – Syksyinen vaellus Hetasta Pallakselle","Pallas-Yllästunturin kansallispuisto on Suomen suosituin kansallispuisto ja Hetasta Pallakselle kulkee yksi Suomen komeimmista vaellusreiteistä. Ruska-aika on myös yksi hienoimmista ajankohdista kokea Pallaksen tunturit. Meidän kaikkien kulkijoiden vastuulla on myös, että reitti pysyisi siistinä ja puhtaasta luonnosta pääsisi nauttimaan tulevinakin vuosina. Kaikkien retkeilijöiden tuttu velvollisuus onkin tuoda ne omat roskat pois.

Jos sinulla on hyviä vinkkejä, olivat ne kuinka pieniä tahansa, miten retkeillä ekologisemmin ja vähentää syntyvän jätteen määrää, niin jätä vinkkisi kommenttikenttään. Silloin me kaikki voimme saada niistä uusia ideoita omille reissuillemme.

Tämä video on tehty yhteistyössä Metsähallituksen Luontopalveluiden kanssa.

Jos haluat nähdä videon siitä myrskyisämmästä Hetta–Pallas vaelluksesta, niin se löytyy täältä: https://www.youtube.com/watch?v=lfIa5iffP7E

Halutessasi näet ja kuulet lisää Mehtämikon tarinoita alla olevista linkeistä:
http://instagram.com/mehtamikko
http://facebook.com/mehtamikko
https://www.youtube.com/channel/UCky2kJgj_iLvQPH0jyIcfTQ/join
https://www.storytel.com/fi/podcasts/meht%C3%A4mikon-kalastusvaellukset-93404
https://linktr.ee/mehtamikko

#vaellus #Lappi #roskatonretkeily #ruskaretki",UCky2kJgj_iLvQPH0jyIcfTQ,Mehtamikko,32631.0,815.0,99.0,"Hobby,Lifestyle_(sociology),Tourism",67.9666667,24.1333333,2023-04-02 06:00:09+00:00,PT21M35S,https://www.youtube.com/watch?v=NMeUDI6b3dc,Pallas-Yllästunturi
11eASQPv-kk,LUIROJÄRVEN KUTSU – Talvivaellus Urho Kekkosen kansallispuistossa,"Luirojärvellä, Urho Kekkosen kansallispuistossa sijaitsee yksi maailman parhaista erämaasaunoista. Luiro onkin erinomainen kohde vajaan viikon hiihtovaellukselle. Mikäpä maistuisikaan paremmalta talvipakkasella kuin kunnon löyly? Ehkä makkaraperunat? No tuskin edes ne.

English subtitles included.

Jos jostakin syystä tuntuu, että haluat tukea tällä kanavalla säheltämistä, niin helpoin ja ilmaisin tapa siihen on tilata Mehtämikko. Ja se onnistuu vaikkapa tällä linkillä: https://www.youtube.com/Mehtamikko?sub_confirmation=1

Lisää tarinoita näet seuraamalla Instagramissa: http://instagram.com/mehtamikko
sekä Facebookissa: http://facebook.com/mehtamikko
https://linktr.ee/mehtamikko

#talvivaellus #hiihtovaellus #vaellus #Lappi #UKK",UCky2kJgj_iLvQPH0jyIcfTQ,Mehtamikko,27719.0,710.0,142.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.25,2021-04-08 16:00:15+00:00,PT25M24S,https://www.youtube.com/watch?v=11eASQPv-kk,Urho Kekkonen
dYHpDxit2y0,LÄPI KOILLISKAIRAN – Kaamosvaellus Urho Kekkosen kansallispuistossa,"Kaamoksen pimeydessä lähtee uskalias seurueemme, Mikko, Mari ja Aino, hiihtämään läpi Urho Kekkosen kansallispuiston. Uuden vuoden ennuste sisältääkin siispä umpihankia ja mukavan kirpakoita pakkasia.

English subtitles included.

Facebook: http://facebook.com/mehtamikko
Instagram: http://instagram.com/mehtamikko
https://linktr.ee/mehtamikko

#talvivaellus #hiihtovaellus #vaellus #Lappi #UKK",UCky2kJgj_iLvQPH0jyIcfTQ,Mehtamikko,20657.0,389.0,36.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.25,2019-04-04 10:06:33+00:00,PT17M3S,https://www.youtube.com/watch?v=dYHpDxit2y0,Urho Kekkonen
0RlIeKTe9ss,HETASTA HANKEEN: Talvivaellus Pallas-Yllästunturin kansallispuistossa,"On aika jo 11. peräkkäiselle uudenvuoden kaamosvaellukselle. Suunta on tällä kertaa viikoksi Ounastunturien maastoon ahkiota kiskomaan. Tiedossa on siis sopiva sekoitus lunta, pakkasta ja viileää puhuria. Vaellus alkaa yksin, mutta puolimatkassa lyöttäydytään tuttujen seuraan kokeilemaan pitkästä aikaa porukassa vaeltamista.

Muista, että tulenteko vaatii aina maanomistajan luvan!

Jos haluat tukea tätä tolskaamista erämaassa, ja saada ilmoitukset seuraavista seikkailuista, niin vaivattomin ja ilmaisin tapa on tilata Mehtämikko. Ja se onnistuu vaikkapa tällä linkillä: https://www.youtube.com/Mehtamikko?sub_confirmation=1

Halutessasi näet ja kuulet lisää tarinoita alla olevista linkeistä:
http://instagram.com/mehtamikko
http://facebook.com/mehtamikko
https://www.youtube.com/channel/UCky2kJgj_iLvQPH0jyIcfTQ/join
https://linktr.ee/mehtamikko

#vaellus #hiihtovaellus #talvivaellus #Lappi",UCky2kJgj_iLvQPH0jyIcfTQ,Mehtamikko,35803.0,1027.0,150.0,"Hobby,Lifestyle_(sociology),Tourism",67.9666667,24.1333333,2022-04-29 14:00:12+00:00,PT32M54S,https://www.youtube.com/watch?v=0RlIeKTe9ss,Pallas-Yllästunturi
XmWMedJShAo,NUORTTIJOKI: MELONTASEIKKAILU ITÄRAJALLE – Kolmen yön melontavaellus kanootilla ja packrafteilla,"Mitä tapahtuu, kun maakrapu lähtee Kesäloma Kairassa Juhon matkaan Nuorttijoelle, ja ensimmäistä kertaa kunnolla koskia laskemaan? Kolme yötä, kaksi kaverusta, kaksi packraftia, yksi kanootti ja päämääränä itäraja. Nappaako kala? Pysyykö packraftit yhtenä kappaleena Nuortin kuohuissa vai kippaako Banaanipaatti Mikon uimasilleen? Tästä reissusta ei tule vauhtia puuttumaan.

Juhon pitkää melontaseikkailua pääset seuraamaan Kesäloma Kairassa kanavalla: https://www.youtube.com/@KesalomaKairassa
Ja Juhohan on myös säveltänyt mm. tuon mun uuden tunnarin.

Halutessasi näet ja kuulet lisää tarinoita alla olevista linkeistä:
http://instagram.com/mehtamikko
http://facebook.com/mehtamikko
https://www.tiktok.com/@mehtamikko
https://linktr.ee/mehtamikko
Tervetuloa rautuneuvokseksi: https://www.youtube.com/channel/UCky2kJgj_iLvQPH0jyIcfTQ/join

#vaellus #Lappi #packraft #melonta #kanootti #kalastus #Nuorttijoki #melontavaellus",UCky2kJgj_iLvQPH0jyIcfTQ,Mehtamikko,30347.0,747.0,107.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.25,2023-08-18 13:00:11+00:00,PT36M23S,https://www.youtube.com/watch?v=XmWMedJShAo,Urho Kekkonen
IRQMcSlGA9I,PARATIISIA ETSIMÄSSÄ – Syysvaellus Urho Kekkosen kansallispuistoon,"Urho Kekkosen kansallispuiston sydämessä sijaitsee syrjäisä paikka nimeltä Paratiisikuru. Minkälainen on tuo Koilliskairan helmi? Entä kuinka taittuu syksyinen matka sinne? Sole ko lompsia.

English subtitles included.

Facebook: http://facebook.com/mehtamikko
Instagram: http://instagram.com/mehtamikko
Blogi: https://mikkokarjalainen.kuvat.fi/blog/60/
https://linktr.ee/mehtamikko

#vaellus #Lappi #UKK #Paratiisikuru",UCky2kJgj_iLvQPH0jyIcfTQ,Mehtamikko,35228.0,545.0,89.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.25,2018-04-23 11:12:02+00:00,PT11M48S,https://www.youtube.com/watch?v=IRQMcSlGA9I,Urho Kekkonen
2PoCGTa3Vho,Freezing Cold And Beautiful Bike Ride In Lapland (-13C/8F),"This time I take you along the coastline of the Bothnian Bay on a freezing cold day. The temperature stayed at -13C/8F during most of the ride. The sunset during this day was at 1:45 PM. How crazy is that?


It's not really a problem staying warm even though it's really cold. As long as you are properly dressed and keep moving you're fine. The problem is when you stand still. Then the cold starts creeping up on you instantly.",UClhTpH14hALl_c6HXFhttew,Bike Touring Mike,1883.0,260.0,55.0,"Hobby,Lifestyle_(sociology)",,,2021-01-07 08:00:02+00:00,PT6M49S,https://www.youtube.com/watch?v=2PoCGTa3Vho,Bothnian Bay
jYpiAlthF1c,Teijon kansallispuisto by bike - kypärä on hyvä kun vetää tangon yli,Mahtavia maisemia Teijon kansallispuistossa!,UCncpxTSd0zkLng1g0QAoewg,Heikki Makes,1020.0,14.0,8.0,"Hobby,Lifestyle_(sociology)",,,2022-06-22 14:00:20+00:00,PT29M14S,https://www.youtube.com/watch?v=jYpiAlthF1c,Teijo
t1W-Y5oFOO4,Bikeurlaub in FINNLAND? | Taivalkoski & Syöte MTB Trails,"Werbung * Für 4 Tage Biken ging es das erste Mal für mich nach Finnland in die nördliche Region Lappland. Ich habe euch dieses Video aus 3 Tagen zusammengefasst und das etwas andere Mountainbiken in Finnland versucht näher zu bringen. Obwohl es in Lappland keine richtigen Berge so wie wir es von den Alpen kennen gibt, ist das Mountainbiken dort dennoch ein Erlebnis! Mehr dazu im Video, viel Spaß dabei!

* Dieses Video ist in Kooperation mit Visit Syöte, Visit Taivalkoski, Naturpolis OY und PING Helsinki entstanden!

Saija Lodge - Husky Farm & Outdoor Act.: https://www.saija.fi/de/
Hotel Kide: https://hotellikide.fi/
Hotel Iso-Syöte: https://hotelli-isosyote.fi/en/
Kari Packrafting Guide: https://kj-experience.com/
Pekka Iso-Syöte MTB Guide: https://www.instagram.com/ptahkola/

🛡️ Meine MTB Protektoren & Equipment:
Knieschützer: https://bit.ly/2SySH7r
Ellenbogenschützer: https://bit.ly/2SySYY1
Bikeschuhe: https://bit.ly/3uy298r
Handschuhe: https://bit.ly/3hXEwn8
Rucksack: https://bit.ly/3p3vjLF
Hüfttasche: https://bit.ly/3LoZF62
Protektorenjacke: https://bit.ly/Pda3fic
Goggle: https://bit.ly/3c4ymO7
Fahrradbrille: https://bit.ly/3fTlLyD
Enduro Helm: https://bit.ly/2XqL1
Downhill Helm: https://bit.ly/2tPwz

🛠️ Bike Pflege & Wartung:
Bio Fahrradreiniger: https://amzn.to/2NeXo3H
Bio Kettenöl: https://amzn.to/3p10MNK
Fahrwerks-Service: https://bit.ly/f1krvi3
Montageständer: https://amzn.to/3qn8p18
Werkzeugtasche: https://bit.ly/3fSgyqN
Drehmomentschlüssel: https://amzn.to/2dJp5iC

❤️ Persönliche Empfehlung:

Superleichte Dämpfer-Stahlfeder: https://bit.ly/HR-Feder
Werkzeugtasche Tool Wrap: https://amzn.to/3RyY2rP
MTB Fahrtechnikkurse: https://bit.ly/2LafjEv
Kabelschlauch: https://amzn.to/2V4vvwk
Rahmenschutz: https://bit.ly/3c2N2gM
Griffe: https://amzn.to/2GkeoPO
Pedale: https://amzn.to/3ZHVQj7
Lenker: https://bit.ly/vi2b6rc
Laufräder: https://amzn.to/3EgpCAa

📽️ Film Equipment:
Videoschnittprogramm: https://amzn.to/2EevRHh
Helm-Mount: https://amzn.to/2HtYCRc
Actionkamera: https://amzn.to/3ElRtPz
Vlog Kamera: https://amzn.to/3mhBPhQ

📸 Social Media:
Instagram: https://www.instagram.com/leo.kast
Facebook: https://www.facebook.com/leokast84

Die Musiktitel in meinem Video nutze ich von https://www.epidemicsound.com/

#NorthernBiking #visittaivalkoski #visitsyöte #syöteofficial #finnland #mountainbiking #packrafting #specialized",UCoPDxZ-Nq_v8l1ktU98SzEQ,Leo Kast,17706.0,917.0,100.0,"Hobby,Lifestyle_(sociology),Tourism",,,2021-09-05 06:00:12+00:00,PT22M5S,https://www.youtube.com/watch?v=t1W-Y5oFOO4,Syöte
dmSPGbWrUmU,Enduro & Downhill Trails in Finnland | BIKPEARK Iso-Syöte 2021,"Werbung * Der Bikepark Iso-Syöte ist mit 11 Strecken einer der größten Bikeparks in Finnland. Viele der Strecken sind erst vor wenigen Monaten entstanden und ich checke sie zusammen mit euch ab. Wenn ihr Bikeurlaub in Lappland plant, braucht ihr nicht euer eigenes Bike mitzunehmen, denn im Bikeshop des Bikeparks könnt ihr Bikes von den Marken Specialized und Trek ausleihen. Von Specialized gibt es unten an der Liftstation das Stumpjumper und Status, sowie oben am Hilltop Hotel auch das Levo Turbo in ausreichender Menge. Viel Spaß mit dem Video!

*Dieses Video ist in Kooperation mit Visit Syöte, Visit Taivalkoski, Naturpolis OY und PING Helsinki entstanden!

Hotel Kide: https://hotellikide.fi/
Hotel Iso-Syöte: https://hotelli-isosyote.fi/en/

🛡️ Meine MTB Protektoren & Equipment:
Knieschützer: https://bit.ly/2SySH7r
Ellenbogenschützer: https://bit.ly/2SySYY1
Bikeschuhe: https://bit.ly/3uy298r
Handschuhe: https://bit.ly/3hXEwn8
Rucksack: https://bit.ly/3p3vjLF
Hüfttasche: https://bit.ly/3LoZF62
Protektorenjacke: https://bit.ly/Pda3fic
Goggle: https://bit.ly/3c4ymO7
Fahrradbrille: https://bit.ly/3fTlLyD
Enduro Helm: https://bit.ly/2XqL1
Downhill Helm: https://bit.ly/2tPwz

🛠️ Bike Pflege & Wartung:
Bio Fahrradreiniger: https://amzn.to/2NeXo3H
Bio Kettenöl: https://amzn.to/3p10MNK
Fahrwerks-Service: https://bit.ly/f1krvi3
Montageständer: https://amzn.to/3qn8p18
Werkzeugtasche: https://bit.ly/3fSgyqN
Drehmomentschlüssel: https://amzn.to/2dJp5iC

❤️ Sonstige Empfehlungen:

Superleichte Dämpfer-Stahlfeder: https://bit.ly/HR-Feder
Werkzeugtasche Tool Wrap: https://amzn.to/3RyY2rP
Navigationsgerät: https://bit.ly/3rb1bmm
Fahrrad-Trainings-Computer: https://amzn.to/3r8ErUp
Fahrradbeleuchtung: https://amzn.to/3NzCSpQ
Geruchsneutralisierer: https://amzn.to/3saozyr
MTB Fahrtechnikkurse: https://bit.ly/2LafjEv
Superleichte Dämpfer-Stahlfeder: https://bit.ly/HR-Feder
Werkzeugtasche Tool Wrap: https://amzn.to/3RyY2rP
MTB Fahrtechnikkurse: https://bit.ly/2LafjEv
Kabelschlauch: https://amzn.to/2V4vvwk
Rahmenschutz: https://bit.ly/3c2N2gM
Griffe: https://amzn.to/2GkeoPO
Pedale: https://amzn.to/3ZHVQj7
Lenker: https://bit.ly/vi2b6rc
Laufräder: https://amzn.to/3EgpCAa

📽️ Film Equipment:
Videoschnittprogramm: https://amzn.to/2EevRHh
Helm-Mount: https://amzn.to/2HtYCRc
Actionkamera: https://amzn.to/3ElRtPz
Vlog Kamera: https://amzn.to/3mhBPhQ

📸 Social Media:
Instagram: https://www.instagram.com/leo.kast
Facebook: https://www.facebook.com/leokast84

Die Musiktitel in meinem Video nutze ich von https://www.epidemicsound.com/

#bikepark #NorthernBiking #visitsyöte #syöteofficial #leokast #downhill #enduro #specialized",UCoPDxZ-Nq_v8l1ktU98SzEQ,Leo Kast,17047.0,783.0,37.0,Lifestyle_(sociology),,,2021-09-12 06:00:10+00:00,PT19M35S,https://www.youtube.com/watch?v=dmSPGbWrUmU,Syöte
0pn_gSxdUnA,Gold prospecting in Finland,"A quick overview of stuff this channel contains. Subscribe to the channel if you are interested in gold panning, gold propsecting or the general life style of Finnish gold miner.

Keywords: #gold #prospecting #goldpanning #nugget #nuggets #outdoors #Finland #mining #lemmenjoki #goldfever",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,3200.0,21.0,9.0,Lifestyle_(sociology),68.6388189,25.5985362,2020-11-09 13:37:32+00:00,PT1M56S,https://www.youtube.com/watch?v=0pn_gSxdUnA,Lemmenjoki
ee4NyrTK0V0,Kullanhuuhtojien elämää Lapissa,"Kullanhuuhdontaa Lemmenjoelta ja Naruskalta kahdelta eri valtaukselta. Lemmenjoen Kaarreojalta ja Naruskan Tuonelasta ystäväni Jannen valtaukselta.

Jatkamme imuruoppausta uuden renki Villen kanssa samalla kun Janne aloittelee omaa kauttaan Naruskalla pystyttäen leirin ja pesten edellisen kesän rikasteita.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/jomsatube
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/

Tagit: #kullanhuuhdonta #lappi #finland",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,3014.0,107.0,12.0,Lifestyle_(sociology),,,2022-12-03 08:30:24+00:00,PT8M5S,https://www.youtube.com/watch?v=ee4NyrTK0V0,Lemmenjoki
